Condition	Video	Date	Time	Time_2
A	E11-0336	04/09/2017	13:53:00	0.578472222
A	E11-0337	04/09/2017	14:39:00	0.610416667
B	E11-0338	06/09/2017	11:56:00	0.497222222
B	E11-0341	06/09/2017	12:36:00	0.525
B	E11-0342	06/09/2017	13:17:00	0.553472222
B	E11-0344	06/09/2017	14:08:00	0.588888889
B	E11-0347	06/09/2017	15:16:00	0.636111111
B	E11-0349	06/09/2017	16:06:00	0.670833333
B	E11-0350	06/09/2017	16:52:00	0.702777778
B	E11-0351	07/09/2017	7:58:00	0.331944444
B	E11-0352	07/09/2017	10:23:00	0.432638889
B	E11-0354	07/09/2017	11:12:00	0.466666667
B	E11-0355	07/09/2017	13:02:00	0.543055556
B	E11-0356	08/09/2017	10:15:00	0.427083333
B	E11-0358	08/09/2017	11:26:00	0.476388889
B	E11-0359	08/09/2017	11:57:00	0.497916667
B	E11-0363	08/09/2017	12:33:00	0.522916667
B	E11-0368	08/09/2017	14:12:00	0.591666667
B	E11-0370	08/09/2017	15:28:00	0.644444444
B	E11-0372	09/09/2017	9:59:00	0.415972222
B	E11-0374	09/09/2017	10:34:00	0.440277778
B	E11-0377	09/09/2017	11:50:00	0.493055556
B	E11-0383	09/09/2017	13:07:00	0.546527778
B	E11-0393	09/09/2017	14:58:00	0.623611111
B	E11-0406	10/09/2017	9:54:00	0.4125
B	E11-0407	10/09/2017	11:45:00	0.489583333
B	E11-0408	10/09/2017	15:09:00	0.63125
B	E11-0411	11/09/2017	16:13:00	0.675694444
B	E11-0431	12/09/2017	12:31:00	0.521527778
B	E11-0439	12/09/2017	13:43:00	0.571527778
B	E11-0445	12/09/2017	14:23:00	0.599305556
B	E11-0453	14/09/2017	9:49:00	0.409027778
B	E11-0471	14/09/2017	11:18:00	0.470833333
B	E11-0511	15/09/2017	9:42:00	0.404166667
B	E11-0513	15/09/2017	10:27:00	0.435416667
B	E11-0524	15/09/2017	11:05:00	0.461805556
B	E11-0533	15/09/2017	15:22:00	0.640277778
B	E11-0572	16/09/2017	9:37:00	0.400694444
B	E11-0573	16/09/2017	10:18:00	0.429166667
B	E11-0577	16/09/2017	12:00:00	0.5
B	E11-0584	16/09/2017	13:51:00	0.577083333
B	E11-0614	16/09/2017	15:59:00	0.665972222
B	E11-0631	17/09/2017	10:43:00	0.446527778
B	E11-0662	20/09/2017	12:28:00	0.519444444
B	E11-0664	20/09/2017	13:08:00	0.547222222
B	E11-0665	21/09/2017	10:02:00	0.418055556
B	E11-0667	21/09/2017	10:55:00	0.454861111
B	E11-0669	21/09/2017	11:34:00	0.481944444
B	E11-0670	21/09/2017	12:50:00	0.534722222
B	E11-0677	24/09/2017	10:10:00	0.423611111
B	E11-0678	24/09/2017	10:51:00	0.452083333
B	E11-0681	24/09/2017	12:05:00	0.503472222
B	E11-0683	24/09/2017	12:37:00	0.525694444
B	E11-0686	24/09/2017	15:05:00	0.628472222
B	E11-0687	25/09/2017	7:02:00	0.293055556
B	E11-0688	25/09/2017	7:38:00	0.318055556
B	E11-0690	25/09/2017	10:32:00	0.438888889
B	E11-0696	25/09/2017	13:32:00	0.563888889
B	E11-0704	25/09/2017	14:16:00	0.594444444
B	E11-0716	25/09/2017	16:29:00	0.686805556
B	E11-0719	26/09/2017	9:51:00	0.410416667
B	E11-0726	26/09/2017	11:04:00	0.461111111
B	E11-0745	26/09/2017	13:32:00	0.563888889
B	E11-0757	26/09/2017	14:19:00	0.596527778
B	E11-0762	26/09/2017	15:10:00	0.631944444
B	E11-0794	27/09/2017	10:25:00	0.434027778
B	E11-0798	27/09/2017	11:12:00	0.466666667
B	E11-0800	27/09/2017	13:04:00	0.544444444
B	E11-0805	29/09/2017	16:06:00	0.670833333
B	E11-0806	30/09/2017	7:04:00	0.294444444
B	E11-0807	30/09/2017	7:58:00	0.331944444
B	E11-0808	30/09/2017	11:27:00	0.477083333
B	E11-0809	30/09/2017	13:34:00	0.565277778
B	E11-0813	01/10/2017	10:23:00	0.432638889
B	E11-0814	01/10/2017	11:47:00	0.490972222
B	E11-0815	02/10/2017	12:31:00	0.521527778
B	E11-0819	04/10/2017	9:31:00	0.396527778
B	E11-0825	05/10/2017	11:54:00	0.495833333
B	E11-0826	06/10/2017	9:51:00	0.410416667
B	E11-0827	06/10/2017	10:24:00	0.433333333
B	E11-0830	06/10/2017	15:58:00	0.665277778
B	E11-0831	06/10/2017	16:37:00	0.692361111
B	E11-0832	06/10/2017	18:20:00	0.763888889
A	E12-0105	05/08/2017	8:06:00	0.3375
A	E12-0107	05/08/2017	13:39:00	0.56875
A	E12-0108	05/08/2017	14:32:00	0.605555556
A	E12-0110	06/08/2017	11:18:00	0.470833333
A	E12-0112	06/08/2017	11:49:00	0.492361111
A	E12-0115	06/08/2017	12:23:00	0.515972222
A	E12-0117	06/08/2017	13:02:00	0.543055556
A	E12-0119	06/08/2017	13:36:00	0.566666667
A	E12-0121	06/08/2017	14:07:00	0.588194444
A	E12-0122	06/08/2017	14:40:00	0.611111111
A	E12-0125	06/08/2017	15:23:00	0.640972222
A	E12-0127	06/08/2017	16:13:00	0.675694444
A	E12-0129	06/08/2017	16:48:00	0.7
A	E12-0130	07/08/2017	7:59:00	0.332638889
A	E12-0133	07/08/2017	9:29:00	0.395138889
A	E12-0134	07/08/2017	10:17:00	0.428472222
A	E12-0135	07/08/2017	10:54:00	0.454166667
A	E12-0136	07/08/2017	12:24:00	0.516666667
A	E12-0138	07/08/2017	14:05:00	0.586805556
A	E12-0139	07/08/2017	14:45:00	0.614583333
A	E12-0140	07/08/2017	15:58:00	0.665277778
A	E12-0141	08/08/2017	8:01:00	0.334027778
A	E12-0143	08/08/2017	9:28:00	0.394444444
A	E12-0144	08/08/2017	10:02:00	0.418055556
A	E12-0145	08/08/2017	12:45:00	0.53125
A	E12-0146	09/08/2017	7:44:00	0.322222222
A	E12-0147	09/08/2017	8:41:00	0.361805556
A	E12-0148	09/08/2017	9:34:00	0.398611111
A	E12-0149	09/08/2017	11:49:00	0.492361111
A	E12-0151	09/08/2017	12:22:00	0.515277778
A	E12-0154	09/08/2017	13:18:00	0.554166667
A	E12-0157	09/08/2017	13:55:00	0.579861111
A	E12-0160	09/08/2017	14:52:00	0.619444444
A	E12-0163	09/08/2017	15:24:00	0.641666667
A	E12-0167	10/08/2017	15:34:00	0.648611111
A	E12-0168	10/08/2017	16:37:00	0.692361111
A	E12-0169	11/08/2017	8:37:00	0.359027778
A	E12-0170	11/08/2017	11:31:00	0.479861111
A	E12-0171	11/08/2017	13:57:00	0.58125
A	E12-0174	11/08/2017	15:12:00	0.633333333
A	E12-0176	11/08/2017	15:53:00	0.661805556
A	E12-0178	12/08/2017	7:59:00	0.332638889
A	E12-0179	12/08/2017	11:07:00	0.463194444
A	E12-0181	12/08/2017	14:05:00	0.586805556
A	E12-0182	12/08/2017	15:27:00	0.64375
A	E12-0183	12/08/2017	16:12:00	0.675
A	E12-0184	13/08/2017	13:48:00	0.575
A	E12-0186	14/08/2017	12:07:00	0.504861111
A	E12-0188	14/08/2017	12:55:00	0.538194444
A	E12-0192	14/08/2017	13:58:00	0.581944444
A	E12-0193	15/08/2017	7:39:00	0.31875
A	E12-0194	15/08/2017	10:44:00	0.447222222
A	E12-0195	15/08/2017	11:51:00	0.49375
A	E12-0198	15/08/2017	12:22:00	0.515277778
A	E12-0201	15/08/2017	12:55:00	0.538194444
A	E12-0205	15/08/2017	13:36:00	0.566666667
A	E12-0209	15/08/2017	14:15:00	0.59375
A	E12-0212	15/08/2017	14:46:00	0.615277778
A	E12-0216	15/08/2017	15:24:00	0.641666667
A	E12-0218	15/08/2017	15:56:00	0.663888889
A	E12-0220	15/08/2017	16:56:00	0.705555556
A	E12-0222	16/08/2017	7:41:00	0.320138889
A	E12-0225	16/08/2017	9:55:00	0.413194444
A	E12-0226	16/08/2017	11:06:00	0.4625
A	E12-0227	16/08/2017	12:24:00	0.516666667
A	E12-0228	16/08/2017	12:59:00	0.540972222
A	E12-0230	16/08/2017	14:34:00	0.606944444
A	E12-0231	17/08/2017	13:26:00	0.559722222
A	E12-0232	18/08/2017	7:31:00	0.313194444
A	E12-0233	18/08/2017	10:48:00	0.45
A	E12-0234	18/08/2017	12:09:00	0.50625
A	E12-0238	18/08/2017	12:44:00	0.530555556
A	E12-0240	18/08/2017	14:34:00	0.606944444
A	E12-0241	19/08/2017	7:34:00	0.315277778
A	E12-0242	19/08/2017	8:41:00	0.361805556
A	E12-0244	19/08/2017	10:47:00	0.449305556
A	E12-0246	19/08/2017	11:29:00	0.478472222
A	E12-0248	19/08/2017	12:00:00	0.5
A	E12-0250	19/08/2017	12:32:00	0.522222222
A	E12-0251	19/08/2017	13:25:00	0.559027778
A	E12-0255	19/08/2017	14:06:00	0.5875
A	E12-0257	19/08/2017	14:41:00	0.611805556
A	E12-0261	19/08/2017	15:30:00	0.645833333
A	E12-0262	19/08/2017	16:12:00	0.675
A	E12-0264	20/08/2017	9:04:00	0.377777778
A	E12-0265	20/08/2017	11:06:00	0.4625
A	E12-0266	20/08/2017	11:42:00	0.4875
A	E12-0267	20/08/2017	12:26:00	0.518055556
A	E12-0268	20/08/2017	13:28:00	0.561111111
A	E12-0272	20/08/2017	14:12:00	0.591666667
A	E12-0273	20/08/2017	14:52:00	0.619444444
A	E12-0275	20/08/2017	15:26:00	0.643055556
A	E12-0277	20/08/2017	16:05:00	0.670138889
A	E12-0279	20/08/2017	17:17:00	0.720138889
A	E12-0280	21/08/2017	8:33:00	0.35625
A	E12-0281	22/08/2017	12:11:00	0.507638889
A	E12-0285	22/08/2017	12:43:00	0.529861111
A	E12-0286	22/08/2017	13:40:00	0.569444444
A	E12-0288	22/08/2017	15:24:00	0.641666667
A	E12-0290	22/08/2017	16:59:00	0.707638889
A	E12-0291	23/08/2017	7:45:00	0.322916667
A	E12-0292	23/08/2017	10:21:00	0.43125
A	E12-0293	23/08/2017	11:16:00	0.469444444
A	E12-0294	23/08/2017	11:52:00	0.494444444
A	E12-0295	23/08/2017	12:47:00	0.532638889
A	E12-0296	23/08/2017	14:01:00	0.584027778
A	E12-0297	23/08/2017	14:46:00	0.615277778
A	E12-0298	24/08/2017	7:24:00	0.308333333
A	E12-0301	24/08/2017	8:44:00	0.363888889
A	E12-0303	24/08/2017	10:00:00	0.416666667
A	E12-0305	24/08/2017	13:00:00	0.541666667
A	E12-0306	24/08/2017	13:43:00	0.571527778
A	E12-0307	24/08/2017	14:14:00	0.593055556
A	E12-0309	24/08/2017	15:03:00	0.627083333
A	E12-0312	24/08/2017	15:56:00	0.663888889
A	E12-0313	24/08/2017	16:41:00	0.695138889
A	E12-0315	25/08/2017	7:26:00	0.309722222
A	E12-0318	25/08/2017	8:13:00	0.342361111
A	E12-0319	25/08/2017	9:42:00	0.404166667
A	E12-0320	25/08/2017	10:15:00	0.427083333
A	E12-0321	25/08/2017	11:08:00	0.463888889
A	E12-0324	25/08/2017	11:47:00	0.490972222
A	E12-0329	25/08/2017	12:20:00	0.513888889
A	E12-0333	25/08/2017	12:53:00	0.536805556
A	E12-0337	25/08/2017	13:29:00	0.561805556
A	E12-0341	25/08/2017	14:02:00	0.584722222
A	E12-0343	25/08/2017	14:38:00	0.609722222
A	E12-0346	25/08/2017	15:29:00	0.645138889
A	E12-0349	25/08/2017	16:10:00	0.673611111
A	E12-0350	26/08/2017	7:26:00	0.309722222
A	E12-0353	26/08/2017	8:32:00	0.355555556
A	E12-0354	26/08/2017	9:11:00	0.382638889
A	E12-0355	26/08/2017	9:45:00	0.40625
A	E12-0356	26/08/2017	10:20:00	0.430555556
A	E12-0357	27/08/2017	9:57:00	0.414583333
A	E12-0359	27/08/2017	10:52:00	0.452777778
A	E12-0360	27/08/2017	14:50:00	0.618055556
A	E12-0362	27/08/2017	15:46:00	0.656944444
A	E12-0364	27/08/2017	16:36:00	0.691666667
A	E12-0366	27/08/2017	17:24:00	0.725
A	E12-0367	28/08/2017	10:28:00	0.436111111
A	E12-0369	28/08/2017	11:12:00	0.466666667
A	E12-0372	28/08/2017	11:45:00	0.489583333
A	E12-0376	28/08/2017	12:23:00	0.515972222
A	E12-0380	28/08/2017	12:57:00	0.539583333
A	E12-0385	28/08/2017	13:35:00	0.565972222
A	E12-0389	28/08/2017	14:09:00	0.589583333
A	E12-0393	28/08/2017	14:45:00	0.614583333
A	E12-0396	28/08/2017	15:27:00	0.64375
A	E12-0398	28/08/2017	16:13:00	0.675694444
A	E12-0400	29/08/2017	7:49:00	0.325694444
A	E12-0401	29/08/2017	9:30:00	0.395833333
A	E12-0402	29/08/2017	10:44:00	0.447222222
A	E12-0403	29/08/2017	12:07:00	0.504861111
A	E12-0404	29/08/2017	12:38:00	0.526388889
A	E12-0406	29/08/2017	13:18:00	0.554166667
A	E12-0409	29/08/2017	13:52:00	0.577777778
A	E12-0413	29/08/2017	14:27:00	0.602083333
A	E12-0414	29/08/2017	15:11:00	0.632638889
A	E12-0415	29/08/2017	15:46:00	0.656944444
A	E12-0416	30/08/2017	7:25:00	0.309027778
A	E12-0421	30/08/2017	10:08:00	0.422222222
A	E12-0423	30/08/2017	10:48:00	0.45
A	E12-0424	30/08/2017	11:33:00	0.48125
A	E12-0425	30/08/2017	12:09:00	0.50625
A	E12-0427	30/08/2017	12:59:00	0.540972222
A	E12-0430	30/08/2017	14:30:00	0.604166667
A	E12-0432	30/08/2017	15:38:00	0.651388889
A	E12-0434	30/08/2017	16:17:00	0.678472222
A	E12-0435	30/08/2017	17:27:00	0.727083333
A	E12-0436	31/08/2017	12:57:00	0.539583333
A	E12-0437	01/09/2017	7:23:00	0.307638889
A	E12-0438	01/09/2017	9:56:00	0.413888889
A	E12-0439	01/09/2017	10:28:00	0.436111111
A	E12-0440	01/09/2017	11:37:00	0.484027778
A	E12-0443	01/09/2017	12:20:00	0.513888889
A	E12-0445	01/09/2017	12:52:00	0.536111111
A	E12-0447	01/09/2017	13:43:00	0.571527778
A	E12-0449	01/09/2017	14:32:00	0.605555556
A	E12-0450	01/09/2017	15:25:00	0.642361111
A	E12-0451	01/09/2017	16:42:00	0.695833333
A	E12-0452	02/09/2017	7:37:00	0.317361111
A	E12-0453	02/09/2017	8:10:00	0.340277778
A	E12-0455	02/09/2017	9:48:00	0.408333333
A	E12-0456	02/09/2017	10:22:00	0.431944444
A	E12-0457	02/09/2017	11:01:00	0.459027778
A	E12-0459	02/09/2017	11:55:00	0.496527778
A	E12-0461	02/09/2017	12:29:00	0.520138889
A	E12-0463	02/09/2017	13:07:00	0.546527778
A	E12-0464	02/09/2017	13:39:00	0.56875
A	E12-0466	02/09/2017	14:59:00	0.624305556
A	E12-0468	02/09/2017	15:32:00	0.647222222
A	E12-0472	02/09/2017	16:47:00	0.699305556
A	E12-0474	03/09/2017	7:11:00	0.299305556
A	E12-0475	03/09/2017	7:43:00	0.321527778
A	E12-0477	03/09/2017	8:29:00	0.353472222
A	E12-0478	03/09/2017	9:02:00	0.376388889
A	E12-0480	03/09/2017	9:46:00	0.406944444
A	E12-0481	03/09/2017	10:37:00	0.442361111
A	E12-0483	03/09/2017	12:25:00	0.517361111
A	E12-0485	03/09/2017	13:09:00	0.547916667
A	E12-0487	03/09/2017	13:58:00	0.581944444
A	E12-0490	03/09/2017	14:49:00	0.617361111
A	E12-0493	03/09/2017	15:34:00	0.648611111
A	E12-0495	03/09/2017	16:17:00	0.678472222
A	E12-0498	03/09/2017	16:55:00	0.704861111
A	E12-0501	03/09/2017	17:43:00	0.738194444
A	E12-0502	04/09/2017	7:32:00	0.313888889
A	E12-0503	04/09/2017	9:14:00	0.384722222
A	E12-0504	04/09/2017	10:35:00	0.440972222
A	E12-0506	04/09/2017	11:11:00	0.465972222
A	E12-0508	04/09/2017	11:47:00	0.490972222
A	E12-0510	04/09/2017	12:21:00	0.514583333
A	E12-0513	04/09/2017	12:54:00	0.5375
A	E12-0516	04/09/2017	13:37:00	0.567361111
A	E12-0519	04/09/2017	14:10:00	0.590277778
A	E12-0522	04/09/2017	14:55:00	0.621527778
A	E12-0524	04/09/2017	15:31:00	0.646527778
A	E12-0527	04/09/2017	16:16:00	0.677777778
A	E12-0528	05/09/2017	7:30:00	0.3125
A	E12-0529	05/09/2017	8:08:00	0.338888889
A	E12-0530	05/09/2017	9:46:00	0.406944444
A	E12-0531	05/09/2017	10:32:00	0.438888889
B	E12-0532	06/09/2017	6:57:00	0.289583333
B	E12-0535	06/09/2017	7:46:00	0.323611111
B	E12-0536	06/09/2017	8:34:00	0.356944444
B	E12-0537	06/09/2017	9:15:00	0.385416667
B	E12-0538	06/09/2017	10:08:00	0.422222222
B	E12-0539	06/09/2017	10:54:00	0.454166667
B	E12-0541	06/09/2017	11:30:00	0.479166667
B	E12-0544	06/09/2017	12:01:00	0.500694444
B	E12-0547	06/09/2017	12:34:00	0.523611111
B	E12-0551	06/09/2017	13:15:00	0.552083333
B	E12-0553	06/09/2017	13:46:00	0.573611111
B	E12-0556	06/09/2017	14:20:00	0.597222222
B	E12-0559	06/09/2017	15:00:00	0.625
B	E12-0562	06/09/2017	15:48:00	0.658333333
B	E12-0564	06/09/2017	16:26:00	0.684722222
B	E12-0566	07/09/2017	7:23:00	0.307638889
B	E12-0567	07/09/2017	7:57:00	0.33125
B	E12-0568	07/09/2017	9:06:00	0.379166667
B	E12-0570	07/09/2017	9:40:00	0.402777778
B	E12-0571	07/09/2017	10:17:00	0.428472222
B	E12-0573	07/09/2017	10:52:00	0.452777778
B	E12-0575	07/09/2017	11:32:00	0.480555556
B	E12-0578	07/09/2017	12:07:00	0.504861111
B	E12-0580	07/09/2017	12:49:00	0.534027778
B	E12-0582	07/09/2017	13:29:00	0.561805556
B	E12-0584	07/09/2017	14:08:00	0.588888889
B	E12-0586	07/09/2017	14:40:00	0.611111111
B	E12-0588	07/09/2017	15:13:00	0.634027778
B	E12-0590	08/09/2017	7:12:00	0.3
B	E12-0592	08/09/2017	9:10:00	0.381944444
B	E12-0593	08/09/2017	10:13:00	0.425694444
B	E12-0595	08/09/2017	10:44:00	0.447222222
B	E12-0596	08/09/2017	11:26:00	0.476388889
B	E12-0598	08/09/2017	11:57:00	0.497916667
B	E12-0601	08/09/2017	12:32:00	0.522222222
B	E12-0604	08/09/2017	13:30:00	0.5625
B	E12-0607	08/09/2017	14:25:00	0.600694444
B	E12-0609	08/09/2017	15:02:00	0.626388889
B	E12-0613	08/09/2017	15:52:00	0.661111111
B	E12-0615	08/09/2017	16:32:00	0.688888889
B	E12-0617	09/09/2017	9:02:00	0.376388889
B	E12-0618	09/09/2017	9:55:00	0.413194444
B	E12-0619	09/09/2017	10:34:00	0.440277778
B	E12-0621	09/09/2017	11:15:00	0.46875
B	E12-0623	09/09/2017	11:50:00	0.493055556
B	E12-0626	09/09/2017	12:29:00	0.520138889
B	E12-0630	09/09/2017	13:06:00	0.545833333
B	E12-0634	09/09/2017	13:50:00	0.576388889
B	E12-0638	09/09/2017	14:29:00	0.603472222
B	E12-0644	09/09/2017	15:19:00	0.638194444
B	E12-0647	09/09/2017	16:04:00	0.669444444
B	E12-0651	10/09/2017	7:26:00	0.309722222
B	E12-0653	10/09/2017	8:48:00	0.366666667
B	E12-0654	10/09/2017	10:07:00	0.421527778
B	E12-0656	10/09/2017	11:30:00	0.479166667
B	E12-0659	10/09/2017	12:23:00	0.515972222
B	E12-0662	10/09/2017	13:15:00	0.552083333
B	E12-0664	10/09/2017	13:49:00	0.575694444
B	E12-0665	10/09/2017	14:20:00	0.597222222
B	E12-0666	10/09/2017	15:42:00	0.654166667
B	E12-0667	11/09/2017	7:04:00	0.294444444
B	E12-0668	11/09/2017	7:41:00	0.320138889
B	E12-0670	11/09/2017	9:18:00	0.3875
B	E12-0672	11/09/2017	10:34:00	0.440277778
B	E12-0673	11/09/2017	11:15:00	0.46875
B	E12-0674	11/09/2017	12:14:00	0.509722222
B	E12-0675	11/09/2017	13:02:00	0.543055556
B	E12-0676	11/09/2017	14:32:00	0.605555556
B	E12-0678	11/09/2017	15:15:00	0.635416667
B	E12-0680	11/09/2017	15:54:00	0.6625
B	E12-0682	11/09/2017	16:33:00	0.689583333
B	E12-0685	11/09/2017	17:20:00	0.722222222
B	E12-0687	11/09/2017	17:51:00	0.74375
B	E12-0690	12/09/2017	7:08:00	0.297222222
B	E12-0692	12/09/2017	9:05:00	0.378472222
B	E12-0693	12/09/2017	9:51:00	0.410416667
B	E12-0694	12/09/2017	10:25:00	0.434027778
B	E12-0696	12/09/2017	11:13:00	0.467361111
B	E12-0699	12/09/2017	11:52:00	0.494444444
B	E12-0701	12/09/2017	12:29:00	0.520138889
B	E12-0704	12/09/2017	13:15:00	0.552083333
B	E12-0706	12/09/2017	13:46:00	0.573611111
B	E12-0709	12/09/2017	14:22:00	0.598611111
B	E12-0712	12/09/2017	15:11:00	0.632638889
B	E12-0714	12/09/2017	15:53:00	0.661805556
B	E12-0716	12/09/2017	16:47:00	0.699305556
B	E12-0717	13/09/2017	7:07:00	0.296527778
B	E12-0718	13/09/2017	8:10:00	0.340277778
B	E12-0722	13/09/2017	9:38:00	0.401388889
B	E12-0724	13/09/2017	11:26:00	0.476388889
B	E12-0727	13/09/2017	12:10:00	0.506944444
B	E12-0730	13/09/2017	13:28:00	0.561111111
B	E12-0732	13/09/2017	14:05:00	0.586805556
B	E12-0734	13/09/2017	14:44:00	0.613888889
B	E12-0737	14/09/2017	6:54:00	0.2875
B	E12-0740	14/09/2017	7:44:00	0.322222222
B	E12-0741	14/09/2017	9:29:00	0.395138889
B	E12-0744	14/09/2017	10:03:00	0.41875
B	E12-0748	14/09/2017	10:38:00	0.443055556
B	E12-0751	14/09/2017	11:11:00	0.465972222
B	E12-0759	14/09/2017	11:57:00	0.497916667
B	E12-0761	14/09/2017	12:38:00	0.526388889
B	E12-0765	14/09/2017	13:14:00	0.551388889
B	E12-0769	14/09/2017	13:50:00	0.576388889
B	E12-0773	14/09/2017	14:32:00	0.605555556
B	E12-0779	14/09/2017	15:12:00	0.633333333
B	E12-0785	14/09/2017	15:57:00	0.664583333
B	E12-0790	14/09/2017	16:33:00	0.689583333
B	E12-0793	14/09/2017	17:16:00	0.719444444
B	E12-0794	14/09/2017	17:48:00	0.741666667
B	E12-0795	15/09/2017	6:35:00	0.274305556
B	E12-0796	15/09/2017	7:06:00	0.295833333
B	E12-0797	15/09/2017	8:38:00	0.359722222
B	E12-0798	15/09/2017	9:11:00	0.382638889
B	E12-0800	15/09/2017	10:22:00	0.431944444
B	E12-0803	15/09/2017	11:02:00	0.459722222
B	E12-0807	15/09/2017	11:49:00	0.492361111
B	E12-0811	15/09/2017	12:22:00	0.515277778
B	E12-0814	15/09/2017	13:02:00	0.543055556
B	E12-0816	15/09/2017	13:35:00	0.565972222
B	E12-0819	15/09/2017	14:18:00	0.595833333
B	E12-0823	15/09/2017	15:06:00	0.629166667
B	E12-0826	15/09/2017	15:42:00	0.654166667
B	E12-0828	15/09/2017	16:33:00	0.689583333
B	E12-0830	15/09/2017	17:24:00	0.725
B	E12-0831	16/09/2017	6:34:00	0.273611111
B	E12-0832	16/09/2017	7:05:00	0.295138889
B	E12-0833	16/09/2017	9:03:00	0.377083333
B	E12-0834	16/09/2017	9:38:00	0.401388889
B	E12-0836	16/09/2017	10:27:00	0.435416667
A	E14A-0137	05/08/2017	8:11:00	0.340972222
A	E14A-0139	05/08/2017	16:53:00	0.703472222
A	E14A-0140	06/08/2017	7:54:00	0.329166667
A	E14A-0142	06/08/2017	9:02:00	0.376388889
A	E14A-0145	06/08/2017	10:09:00	0.422916667
A	E14A-0147	06/08/2017	10:52:00	0.452777778
A	E14A-0149	06/08/2017	11:32:00	0.480555556
A	E14A-0151	06/08/2017	12:21:00	0.514583333
A	E14A-0153	06/08/2017	13:05:00	0.545138889
A	E14A-0155	06/08/2017	13:48:00	0.575
A	E14A-0157	06/08/2017	14:38:00	0.609722222
A	E14A-0159	06/08/2017	15:20:00	0.638888889
A	E14A-0160	06/08/2017	15:52:00	0.661111111
A	E14A-0161	06/08/2017	16:26:00	0.684722222
A	E14A-0163	07/08/2017	7:47:00	0.324305556
A	E14A-0166	07/08/2017	8:35:00	0.357638889
A	E14A-0167	07/08/2017	10:02:00	0.418055556
A	E14A-0168	07/08/2017	10:48:00	0.45
A	E14A-0169	07/08/2017	11:56:00	0.497222222
A	E14A-0171	07/08/2017	12:56:00	0.538888889
A	E14A-0172	07/08/2017	14:22:00	0.598611111
A	E14A-0173	07/08/2017	15:57:00	0.664583333
A	E14A-0174	07/08/2017	16:46:00	0.698611111
A	E14A-0175	08/08/2017	8:01:00	0.334027778
A	E14A-0180	08/08/2017	8:51:00	0.36875
A	E14A-0182	08/08/2017	9:26:00	0.393055556
A	E14A-0183	08/08/2017	10:06:00	0.420833333
A	E14A-0184	08/08/2017	10:49:00	0.450694444
A	E14A-0188	08/08/2017	15:03:00	0.627083333
A	E14A-0189	08/08/2017	16:48:00	0.7
A	E14A-0190	09/08/2017	7:37:00	0.317361111
A	E14A-0193	09/08/2017	8:50:00	0.368055556
A	E14A-0194	09/08/2017	9:58:00	0.415277778
A	E14A-0195	09/08/2017	10:41:00	0.445138889
A	E14A-0196	09/08/2017	11:23:00	0.474305556
A	E14A-0197	09/08/2017	11:56:00	0.497222222
A	E14A-0199	09/08/2017	12:46:00	0.531944444
A	E14A-0201	09/08/2017	13:20:00	0.555555556
A	E14A-0203	09/08/2017	14:06:00	0.5875
A	E14A-0205	09/08/2017	14:38:00	0.609722222
A	E14A-0208	09/08/2017	15:38:00	0.651388889
A	E14A-0210	09/08/2017	16:35:00	0.690972222
A	E14A-0214	09/08/2017	17:40:00	0.736111111
A	E14A-0216	10/08/2017	8:11:00	0.340972222
A	E14A-0217	10/08/2017	9:01:00	0.375694444
A	E14A-0218	10/08/2017	14:21:00	0.597916667
A	E14A-0220	10/08/2017	16:15:00	0.677083333
A	E14A-0221	10/08/2017	17:26:00	0.726388889
A	E14A-0223	11/08/2017	7:33:00	0.314583333
A	E14A-0225	11/08/2017	8:22:00	0.348611111
A	E14A-0228	11/08/2017	9:06:00	0.379166667
A	E14A-0229	11/08/2017	9:47:00	0.407638889
A	E14A-0230	11/08/2017	10:41:00	0.445138889
A	E14A-0231	11/08/2017	11:23:00	0.474305556
A	E14A-0235	11/08/2017	12:22:00	0.515277778
A	E14A-0237	11/08/2017	13:00:00	0.541666667
A	E14A-0239	11/08/2017	14:13:00	0.592361111
A	E14A-0242	11/08/2017	15:03:00	0.627083333
A	E14A-0244	11/08/2017	15:51:00	0.660416667
A	E14A-0246	11/08/2017	16:38:00	0.693055556
A	E14A-0248	11/08/2017	17:19:00	0.721527778
A	E14A-0249	12/08/2017	7:38:00	0.318055556
A	E14A-0251	12/08/2017	8:22:00	0.348611111
A	E14A-0252	12/08/2017	9:23:00	0.390972222
A	E14A-0253	12/08/2017	10:09:00	0.422916667
A	E14A-0255	12/08/2017	11:04:00	0.461111111
A	E14A-0257	12/08/2017	11:59:00	0.499305556
A	E14A-0259	12/08/2017	12:40:00	0.527777778
A	E14A-0261	12/08/2017	13:17:00	0.553472222
A	E14A-0263	12/08/2017	13:52:00	0.577777778
A	E14A-0266	12/08/2017	14:29:00	0.603472222
A	E14A-0269	12/08/2017	15:04:00	0.627777778
A	E14A-0273	12/08/2017	15:47:00	0.657638889
A	E14A-0275	12/08/2017	16:21:00	0.68125
A	E14A-0277	13/08/2017	7:48:00	0.325
A	E14A-0278	13/08/2017	9:17:00	0.386805556
A	E14A-0281	13/08/2017	12:38:00	0.526388889
A	E14A-0283	13/08/2017	14:06:00	0.5875
A	E14A-0284	13/08/2017	14:48:00	0.616666667
A	E14A-0286	13/08/2017	15:52:00	0.661111111
A	E14A-0288	13/08/2017	16:33:00	0.689583333
